,BBL,KBANK,SCB,TMB,CIMBT,PTT,PTTEP,TOP,THAI,SSP,ADVANC,AOT,INTUCH,TRUE,HANA,CPF,MCP,TU,SAWAD,THCOM,STA,SANKO,TKC,TKN,TPIPL,AP,LH,PF,QH,RATCH,FSS,MFC,TISCO,THAI,THREL,BEM,BGRIM,BTS,CGD,EA,BDMS,CHG,GMCO,HQ,KCE,ITD,SLP,SYNTEC,VNG,X1X
2019-01-15,41.62326568223901,98.16272887717281,67.61186356029644,61.87657613069367,26.5165965958428,28.09335489708074,15.484092187205329,80.63358311154192,93.488218229182,65.98205715986138,12.130796215114483,97.30799760429072,86.57170009663889,29.731713750990664,28.044771202260012,24.28328411096609,40.22641461324115,51.31430522247292,50.3082714569136,37.07491535630853,68.3986166478773,22.1513965393069,35.97995022763867,46.53482549329101,45.14855181319515,66.55470605616722,28.474597366155194,56.25268298579749,65.56274076551708,14.757380004621972,68.53563411755529,24.56671198069277,17.74494909458028,93.488218229182,103.01565828054034,82.602535062215,40.80286425841915,18.63033166130204,85.115586489836,50.718099774537826,20.261807371702005,49.2982488562122,12.55020636400469,97.26023158233728,33.32639187033096,68.62784437428049,39.10529840596571,51.70014979010202,56.287337744402144,24.01893072807984
2019-01-16,45.29828517334733,102.31456383518695,67.18657937685501,62.06979561667356,26.76795195268598,29.15159648954473,15.216615297288563,79.2165595474594,95.16352914904041,65.77902179800934,11.720386660955436,99.27461032550609,87.93586735795054,29.542599288415772,28.312438128730577,23.463605108608007,40.27632356171963,51.36422279123892,49.214246952855994,37.383956885542425,66.14558488602614,23.141956520405962,36.240110500821814,46.83362112138586,45.30375463252861,62.14241392380428,29.298786680175425,58.01112270383837,64.3943912715107,15.875420713892327,68.67009608750178,25.997134900034723,18.28033703149535,95.16352914904041,104.27072199939657,78.83675400640078,38.71125632090818,18.141092960546747,87.03212243930196,50.39254231720912,20.631254418311105,47.83839430044605,12.658843272786708,93.84920585232553,32.173783799664214,66.41209346912649,39.54150988687609,50.2542760383755,54.82037990144713,24.06808159768507
2019-01-17,46.88854227513064,102.71742811130031,66.80627724040552,61.44361457448834,26.050113447947943,31.150217442571677,15.94757323288741,82.34794550798398,97.78089818524094,66.48034677360987,11.683733714321464,100.8143141813601,83.31768356983059,29.418045958677713,28.706354389425044,23.545448435518708,40.52413066811019,50.88385804410906,51.328483948518844,36.10709536443214,67.69312166611954,23.758471490727956,35.878626015404095,45.66709515827773,45.29465498356452,62.60653399082474,29.592654987094946,55.9690837186292,65.9047634705256,16.03276090438913,67.92055935253414,26.057294060363187,18.35439993730149,97.78089818524094,102.27704701379488,76.62276537997639,38.43951602389303,18.239486216432088,87.73928252140543,49.64900682781913,20.204244124445516,47.760052707631345,13.385339120923387,92.60203857802281,33.197151721958754,65.10025947107805,39.65239214273009,51.423688257331285,54.54621287961645,23.214449114366918
2019-01-18,48.45283884138013,104.02639429403116,63.74653777266206,61.187543494717104,26.2885670159959,29.6287935743358,15.691798285008895,82.55161976189197,98.76250883939606,69.99076104179726,11.75089601749359,100.53878299977289,83.21054430144298,29.49609496953986,29.396033930948484,23.360037378142398,40.70170407855589,51.492503691778076,52.15441783903837,37.68211528900581,64.19229239795997,24.554333811383216,36.264992678985365,44.98063170268633,44.3553881715113,63.78170489409137,29.309807556458914,58.31377642549273,66.13178150398251,16.430233649898554,67.3615614671681,26.66610223941589,18.286403695115563,98.76250883939606,100.95941105876054,73.44909626113274,38.330847716188096,18.708127770917894,87.51346507519357,49.955933527299976,21.034431549694478,47.225445505814506,13.50695801680758,92.48971804739286,34.01121437415721,64.89250042015884,39.651173317906974,52.1561761843034,54.4218870421188,23.52720777021747
2019-01-21,48.89912022758253,106.25751648602525,63.04056429080269,63.9275022910099,25.96487570169189,29.126307996239422,15.630693248432864,83.6061653477336,100.43815652288772,69.98374842059832,12.028205935427513,106.7026877284257,83.48583530437503,30.603596446463776,30.585810732140708,23.123221779359973,40.245093880326884,52.37890871986877,49.839971962437204,37.571535940826905,62.20755860136108,23.954478707286352,37.619934003354686,43.91758947883171,44.50889663047816,63.310021777585014,29.75694341924639,57.378159644618336,66.44948318240345,16.556612744605307,67.92662309390013,26.322612150271,18.20687832745084,100.43815652288772,106.49625809120745,75.00633981593477,36.55331566811427,18.627379852263406,83.98374611425945,50.323267671340666,22.250246933424872,45.646646167075446,13.676077503162048,92.08805148923355,33.31931643317973,64.27069765987459,38.80475446071143,51.75040306848568,53.32601031880019,22.79989177080031
2019-01-22,47.91199378158445,109.3175382555275,62.74341751518543,61.58641076296048,25.206537795825827,29.30367339251058,15.688712443323032,86.52664432467924,97.64555895088053,70.37530820580977,11.826976782135619,111.66441189270998,81.26606321118436,31.01012819445971,30.915990628156717,22.836652163848832,39.803878100312396,51.543361727241816,48.84578421012323,37.70237837606641,61.653874951748136,24.304023212319713,36.24300217890981,45.559826654214575,44.47612920197028,62.22972910069503,29.829726524402783,59.696632962520106,64.74872689571725,16.373697203416373,66.51965787071968,27.767537142178465,17.16804634191967,97.64555895088053,108.53952863447707,74.2991092025158,35.42177341314597,18.895864068706537,84.50615263381395,49.76566371800431,22.264459620490424,45.80820511128754,13.770057660557306,94.01502084149516,33.112100799590124,64.7161541326404,39.17399378069557,53.27033013546351,54.14521154178851,23.143161343277963
2019-01-23,47.5355918659344,109.94367302477374,62.925637117697484,60.79034642844804,26.940927302230474,29.653812647179066,15.713318839701758,85.37002609784525,97.88695442360601,70.66465859522727,11.583432618695413,111.07850235704949,81.05258497668338,30.58020605460512,31.342205798958755,22.919307402799046,39.81925924911587,53.03960228158477,47.50606283814095,38.80850403441278,60.97151956790511,23.895256545054316,36.27353015539567,45.34447491982427,45.26998146914373,61.149386189599014,30.276538159168396,60.338231465097415,62.9367781909742,15.762073738105173,67.11538156754223,27.153377866699486,17.46902911642194,97.88695442360601,107.37771143029964,72.82635617629703,37.082414840268214,18.917141158121957,85.50404435226854,50.095987365075594,23.351184647576037,45.313039117978,14.244349618908611,95.25748837690095,32.69201844805213,63.71170285780412,39.76453506408859,52.22796697446066,56.79387152124384,22.34943056821665
2019-01-24,48.067306747243975,108.55480263870784,60.94452126434034,61.70979201151088,26.84447563244804,29.195505295988493,15.619135819496746,84.1689373482975,95.30359537352518,70.3641927850504,11.620519910772654,112.3759934234666,80.67354588248152,29.464925760366206,31.781404755430003,22.934747204597237,39.39854315074948,54.31457297836022,45.8198380375454,39.023916512393725,60.07674875753063,24.247237084043952,37.45800298817644,45.670661646435015,45.03975632788509,58.16116216495949,28.535787523208786,60.16619061433481,62.20535866904016,16.020986115088572,67.66022229841444,26.636695069656387,17.74872870201268,95.30359537352518,112.38931725576258,74.67454454530382,38.80269102818667,19.082318305454578,85.42407613747311,49.77352144734882,22.267784997459785,45.48592735578402,14.859048978661642,91.10620920928721,31.94040066780648,62.434726756169276,40.58695576404153,56.201126213792215,57.799535157398104,21.800662044612338
2019-01-25,47.227643175126246,109.3172718900687,59.85342887376395,58.91625662363671,27.400787705570167,29.065911403221904,15.391607853002636,83.34642353522585,89.68125024970007,70.3462859605767,11.754168787448187,113.01679383692445,80.80159291606526,28.97494188258788,31.984223698942678,23.37680269195528,39.703123863453264,54.221998914067555,46.665944294069796,39.41548908892158,59.59547819942064,24.656944223475044,36.97211727572873,43.52130771741173,45.32115686555978,58.60886739042701,28.67181568379344,62.3078880363175,62.58086336415091,16.450275113955012,66.73542560891607,25.926828492632417,17.564369463402613,89.68125024970007,112.25790564682991,73.69561945548422,37.981302161142395,19.574403395744387,82.1188738297612,49.39063443908398,22.47300635784184,44.6674137542099,14.43442489571449,88.91165845292385,32.39222780205868,61.423448309818774,38.994180482091764,59.43602358185303,58.11621133432644,20.709290480015728
2019-01-28,47.82100003341764,108.22257618650924,63.394740289886684,58.9827678204273,27.58297190883614,28.909740793883177,16.155759243485434,83.2075028470937,89.12359254144069,69.42677873183337,11.406318644280658,113.10209486790222,76.3631768456391,29.82852869460166,31.82933221186206,23.053441185577025,40.24568737221369,54.108256846469885,47.22256694195748,38.74709924327938,59.18421428513579,24.764502561688126,37.762928802970706,43.14361866441487,45.158994680052935,59.19418105146578,29.08886514855028,62.39730867150459,62.48956294270149,16.427373277428444,66.54093292367632,25.564615531313038,17.31668740884171,89.12359254144069,112.92786276852634,75.23970598213204,40.09136425978715,19.590559472434574,79.80095794266506,50.63054614550628,22.86364449306362,45.93316183678759,14.2316017126596,89.65181288478995,31.914119161339872,59.31675545932103,38.711207220998766,60.187709062581824,59.51543087455777,19.364275135885656
2019-01-29,46.880920807420345,103.75706565477435,61.434349497943394,58.595094880228565,28.34084145565835,28.687524030531737,16.684626637158924,85.42436888584575,93.06280961925434,69.38901340185397,11.330062361565814,115.73146052925246,74.72915887581036,30.032088620217976,31.633418327539633,22.580735006230952,40.82112532135028,53.64330739823271,48.15282281385654,37.7626757007521,58.006871409288344,23.79726649833293,35.62327897941123,41.526625509645584,44.93097487816243,60.0561376120134,29.639861309441038,64.19035423201929,61.67742194145999,16.414755772870766,68.12464709955113,25.3826390779276,17.23757040641588,93.06280961925434,117.60625293515542,77.07514747937988,40.44634207110057,19.788248257363463,79.26378553374997,51.03313729381807,23.024991197264573,47.3174161111842,13.67627172152726,89.51887117286894,32.718742874419085,59.750799995276346,38.32031024219289,59.70174050896761,60.16988461939353,18.78883047549661
2019-01-30,46.849667177502724,102.32958024059486,63.38465289983799,58.835133466766614,28.19541293755587,28.919483922294322,16.89117121297782,83.62293989427279,94.13782289372857,68.41662170936223,11.175783376764777,112.44359957449078,74.3795570621071,31.081371270311525,31.944691350664478,23.569983216572428,42.08058970894201,55.44771979933433,47.04175235126156,38.29782654330305,58.291704938865976,23.653366257418252,35.813464231206645,44.55294355623381,43.0874997667173,60.03641316577592,29.171621645432786,62.644330778511474,58.51864254060324,16.41914009623609,69.60401260255492,25.142706342829765,18.04379700814869,94.13782289372857,118.13322746850747,76.49479603887839,40.57278693128228,20.460232026430436,78.78603417780472,49.95251711900614,23.09662323018706,48.584635278264535,13.95826054206801,90.31947544664507,32.187669625409555,61.677922272427786,38.347136294110946,59.51694422371238,60.038792919144704,18.11403275171634
2019-01-31,46.36985208660181,97.50814715118618,62.33290214765335,58.60167516412617,28.553785979932538,28.194063501858206,16.546425723409786,81.12769926863407,97.10976732466854,67.2403324947278,11.247377567100479,110.31041395502935,71.57364619900189,31.33448127785813,30.248565405730087,23.72062586178166,42.57559260295174,54.196497317942665,46.397687006589486,37.58470269148119,56.6206858734363,23.32976647202542,35.43165407078275,44.782614622567266,42.37915709119161,60.04634841374326,29.227351078651722,64.22924334483258,56.65132513347171,16.321043228632792,67.7337143985636,24.2891730642542,17.638416188311545,97.10976732466854,120.56315041538853,74.61759210282115,38.425641151116956,20.986747205731508,79.95780028854122,50.21704639053308,22.58995923030352,46.72444770112015,13.896420135276731,92.56750111921266,32.670010160223185,62.96910834403827,37.46280473835582,55.23604378531883,61.43884003467497,18.252729615114017
2019-02-01,45.835528033660864,92.81672434255233,63.937855845703126,59.84000568917816,27.94796261529442,28.421630731208506,16.121586876849303,80.31741347583359,97.31554966965525,65.74580613417812,11.115363139491352,103.29897322146361,71.50918772088814,32.5530244710182,30.389476793406697,23.762350163465467,43.47321303937715,52.72879022064867,46.246603068470485,38.26954802460926,55.71535879120439,24.1974220308212,35.923608990055406,45.06054560093129,42.66622396358695,60.910879085022096,27.97855686641822,62.510078790100536,57.19282838952728,16.525660618008324,67.69461931272531,24.519611598764364,17.205396835703844,97.31554966965525,124.38470502355906,72.29151382254399,38.92803297525849,21.124449132343607,77.86902141512263,50.66387907991605,22.777626793892512,46.935861671633496,13.794192182084377,89.85638463008063,33.971469701573916,62.6779755254505,36.580789625263634,55.054110371205866,60.15264447243843,18.00212836370098
2019-02-04,48.47893651583976,95.69318715397404,63.590995797192186,57.850028913231,26.666931805441404,28.413687164230726,16.039195350917158,78.66646095048357,98.05782862449391,64.0520616893229,10.975714311047211,104.7811412358452,71.23918176452443,33.0829874971543,30.849977188900727,23.99953008305605,44.31579348169874,52.972540683559856,44.887217847908055,39.84745609062679,56.219023357290446,25.440933161012506,35.018128147354595,46.14739869094715,42.91684727438752,60.58901063503365,26.886599719035377,63.65680255017244,58.447003554747276,16.315501776894916,64.48603899363476,24.968375380622835,16.69467941453236,98.05782862449391,126.36277063168137,71.590869731324,38.41352334693161,20.44581829025384,77.12111053542284,49.97613839153251,23.6429457317572,46.37035544736521,13.52961411221147,87.7785920964697,32.39152992086074,62.340825756778116,37.082723647223425,53.908255447576956,59.103400002456915,17.240690228261915
2019-02-05,46.652581870662935,95.46958345309972,65.91971878456401,60.821837412776034,26.479610781865105,29.484952559794316,15.726196169075166,79.56399492475109,102.4516366547547,64.56501351746455,10.754263746231711,105.71374831440079,65.01637132362302,32.26078846649264,30.812321016672854,23.945565742312606,45.04209618157257,52.085946436003404,44.76615942886771,40.52477272624811,55.318280928123336,25.261226652128094,33.341058627766536,45.791416825996315,41.80010773873304,58.97152142409142,27.26477961860132,63.77428949272893,57.49779838244048,15.83618795992016,64.92666687450621,24.56282484537715,17.183023463725114,102.4516366547547,130.03168241758573,72.35719339237438,39.23699339706639,20.472642730973504,74.77027336924934,50.1192618244712,23.253057102814257,44.61072698994208,13.634158909667008,89.83921336651322,31.94078693209681,62.24528866014148,37.21710084475262,51.81369552036357,61.813533843274406,17.21347041960718
2019-02-06,46.8344841632943,96.21140540813143,65.40114698203709,62.46836014966095,26.683408034448266,31.12408793619995,15.976951012690161,78.6155852773348,99.44115641689355,62.65553727081057,10.911791356775415,105.27869881513068,64.72915486584901,32.139200027524566,31.98073156891494,23.478250237755635,44.97535012464926,53.38250110581125,44.16736574831427,41.565892882844004,56.30641758793609,25.80454194089106,31.53264914567547,46.37803111876896,41.859791255262046,58.144710590177525,27.3528257409727,66.2315158270752,56.47587836004506,16.008083438377106,67.6023604614358,24.32217186505096,17.294002426660455,99.44115641689355,131.5040651639904,74.08567367080475,40.04259358662395,20.226217676587833,75.91567097651146,50.15399332883787,24.087705069336405,47.10230153217287,13.49944446572191,88.43493177172388,32.04451686274602,64.5452175226399,37.313531463949055,51.56491075627231,63.85942481436576,17.10591305167914
2019-02-07,45.98427422924752,93.85875085243687,64.86086892193502,64.4064753150545,28.093822631057634,31.75140293737712,15.893360257991624,73.74466818317705,95.12973437659367,67.72485228983828,10.972066812101955,109.54253004407859,63.73723801146741,30.81187105901613,31.99690747190152,22.153887310009157,45.540995704338975,53.874222030031085,46.22607718147495,42.76576995056994,56.87381374366898,26.303408536509327,31.963524770098132,45.675740694797646,42.72139695924324,57.0330405760292,26.688337079502627,69.18818762637103,56.56432030701747,16.351811029977366,65.6665203785602,25.32824689099937,17.209494741149385,95.12973437659367,126.90027709733559,75.49731834161251,39.9444666270217,20.648469355567784,76.76809845912356,51.54337962489662,23.68585689330909,48.86305760826589,13.465193229326886,90.38202489007777,32.11307956265885,64.3502196631835,36.755728455689756,50.662665578225315,64.98856677448462,17.450917951885835
2019-02-08,47.28767221432817,98.90951245422825,63.45941595834148,63.2233093868793,27.78286539245974,31.3433577664739,16.03038152580083,74.51575163260794,90.47604631847773,68.60332038211388,11.03081284544929,106.11547965158621,59.55942795632771,29.724085326923714,31.787678503143447,22.67944933495819,45.01044392481745,55.290293934888126,46.50821957660401,44.50056397022253,58.546818697923335,25.709611448924424,31.53061168689441,45.33885555404009,44.51978832065314,59.12013545048615,26.679201828099664,70.46732004453759,57.117217488614166,16.35475469128349,64.61859825462071,25.068175125046,17.29800704970876,90.47604631847773,130.08417383287212,75.26345580772221,40.35088695013046,20.00025859624996,76.59882094530946,53.19957693104809,23.20243507205496,49.135922258841745,13.462045838172708,92.34894755627981,31.147183478208433,63.63212379619505,36.759843051570805,52.51426843592654,66.54174318131416,17.109574767175985
2019-02-11,45.82179771490785,94.93740093306712,64.01138905616615,61.39499796538539,28.24511251753251,30.48937017926523,15.924226217089403,75.19009922976608,87.44187051131603,70.73880108492605,10.322443124980188,106.19667504712672,59.67258734817864,30.14471870258366,31.89415213042711,21.926380920354184,43.419325132427815,55.72357798459676,45.90454233244764,44.21402542085376,58.59623584682044,25.37751977248251,31.782472597352236,45.26781822574753,45.79289878867783,58.34890049442984,27.678304377780005,67.86455960816225,55.41365405024911,16.798677290789144,63.59456941629536,25.773848965383355,17.474363890698307,87.44187051131603,127.98236369930056,73.88181899583837,41.63894109354177,20.18222260171276,76.86467806703473,51.17081684966085,23.707527274858,47.32045819134695,13.923704714289542,95.94498392508383,31.755913468014324,64.61610798947584,37.63599755007283,52.73083186718836,68.06867045115419,17.563297420709752
2019-02-12,44.79794254191718,92.82507110987125,65.69501907159228,63.17685245530974,28.368129090634657,31.348312776982706,16.03282287997759,74.50393716212601,90.2111806626235,71.2791788826362,10.170941619151527,103.2150947995848,57.45587537496192,30.241752317187803,31.880757473607172,21.818630193583452,43.35162636455281,55.33636167912135,44.44096386918574,43.91917359001326,56.12231200276736,24.431814825605116,31.84299425971139,45.81400358504158,45.780367887501,55.92585471259549,27.650480130621506,67.59944006082526,55.69710226627229,16.956361859123316,63.18539941569105,26.336650741336854,17.79262089549151,90.2111806626235,129.5924976211067,77.14755006802724,42.13029420405376,19.72073306131271,78.87693884332103,52.66711523350847,23.34750386924486,45.6754998481114,13.068673088524292,92.78388469361593,31.973791188839613,63.185096872269135,36.495166313369594,53.809449802132086,67.54161599732754,17.604712726154816
2019-02-13,46.82502527761035,92.06768205213515,66.5426384459193,62.26457657951621,28.289117839017948,30.189470576726993,16.163930111066644,74.63295372819142,89.39798082768814,67.31672081570336,10.105124930344669,104.00280660946379,56.540091195727626,30.804460220308506,33.154068264228876,21.479318301484597,42.33387656594078,55.522986440938986,44.553122954949224,44.02060575616254,56.08265923720525,24.03719694847739,31.92221933753171,45.16804695275061,44.01231052704856,54.14713105443811,27.158285499544967,70.3039672626592,55.02753686022947,16.93712607673615,62.948952794883404,26.943896564961953,16.725877514037244,89.39798082768814,132.6475833170551,79.77482012053107,40.791792058037274,20.19098545689886,78.05274391438034,52.71726385642358,22.55293285307345,45.75611063259423,13.034900300784972,94.68892776005924,31.283128412428553,63.223687599708576,35.65914558361866,53.04655826076756,67.01330819891871,17.15137581451682
2019-02-14,46.487540083402735,96.67019875583411,69.05507209901633,61.02567167179182,29.464828027667842,30.615915883055493,17.36725683731508,77.97598593441673,87.54104957817694,67.63685587198546,9.85082234471205,105.08628811491432,56.63752958451174,30.63454427673357,32.725642653898916,20.50023362121595,43.31551629346172,55.05236546570387,44.83951610371624,45.14106350273608,55.76703933035761,23.675268926896866,32.252638184486095,45.227756452945,43.89912200484468,55.00456874297957,28.014860373528634,70.89176025727825,54.76527742411247,17.116925086733694,61.484718004699005,27.036235772186533,16.61180942082704,87.54104957817694,130.13602938842047,81.71860397044341,42.97873475564638,20.485675197797168,78.87004939700505,54.88260461738334,22.1644146478045,47.091146737084244,13.468247808821262,94.87721976408271,30.707557903919447,61.03453294692486,35.659775424854296,53.822391794048,68.47192184723329,16.95977493469001
